"cross_space","cross_run","p_obs","core_core","core_trans","trans_core","trans_trans","land_het","d","hp"
"var","50%",0.5,6.1005124327957,2.29328902049731,1.96530530226662,6.85809009958456,0.000977517106549364,"g2","0.6"
"var","50%",0.6,6.64585528928397,2.14862364827713,2.77911311323925,6.31370996380132,0.000977517106549364,"g2","0.6"
"var","50%",0.7,7.07903664925464,2.08926525843109,3.65817210028715,5.89959400583455,0.000977517106549364,"g2","0.6"
"var","50%",0.8,7.50523697152981,1.9746112842131,4.41662036824902,5.53014217909946,0.000977517106549364,"g2","0.6"
"var","50%",0.9,7.77835515563905,1.93009941272605,5.21707657471896,5.23466329117791,0.000977517106549364,"g2","0.6"
"var","50%",1,7.99621498503177,1.89028659197825,5.94161005849829,5.00187866568915,0.000977517106549364,"g2","0.6"
"var","97.5%",0.1,1.26694209452132,5.82479898372587,0.0246746462228128,10.6853847828079,0.000977517106549364,"g2","0.6"
"var","97.5%",0.2,3.12772504372098,3.72988529447703,0.254262437568732,11.0800513960166,0.000977517106549364,"g2","0.6"
"var","97.5%",0.3,5.0439897971652,3.07492525430718,0.824159349607466,10.2941427489996,0.000977517106549364,"g2","0.6"
"var","97.5%",0.4,6.49426288623381,2.7437120305245,1.68761875305474,8.82486330034213,0.000977517106549364,"g2","0.6"
"var","97.5%",0.5,7.61145134084036,2.54972430962854,2.5584925378406,7.88106273006018,0.000977517106549364,"g2","0.6"
"var","97.5%",0.6,8.43452850073314,2.36601961048234,3.62302243707234,7.37915568869135,0.000977517106549364,"g2","0.6"
"var","97.5%",0.7,9.049272971652,2.28122136180352,4.4381827346041,6.68998770466764,0.000977517106549364,"g2","0.6"
"var","97.5%",0.8,9.55800227578201,2.16705497674578,5.49590492882453,6.22150573432154,0.000977517106549364,"g2","0.6"
"var","97.5%",0.9,9.94526744257087,2.14917409827865,6.40451927446084,5.92897280994165,0.000977517106549364,"g2","0.6"
"var","97.5%",1,10.3098860963465,2.07655011398002,7.31405295393451,5.62950727028348,0.000977517106549364,"g2","0.6"
"mean","2.5%",0.1,3.1110107421875,4.535546875,0.0060791015625,1.6942138671875,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.2,5.71826171875,3.4166015625,0.083349609375,1.8296142578125,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.3,7.001416015625,2.914306640625,0.2156494140625,1.8753662109375,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.4,7.76943359375,2.61767578125,0.35107421875,1.8572998046875,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.5,8.2875244140625,2.4247314453125,0.5069091796875,1.8270751953125,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.6,8.6947265625,2.2795654296875,0.6228759765625,1.8131591796875,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.7,8.97041015625,2.1832275390625,0.7567626953125,1.797314453125,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.8,9.21376953125,2.0916015625,0.8461181640625,1.7899658203125,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.9,9.4048095703125,2.033251953125,0.9514404296875,1.7705078125,0.000977517106549364,"g2","0.7"
"mean","2.5%",1,9.571826171875,1.9789306640625,1.0392333984375,1.76328125,0.000977517106549364,"g2","0.7"
"mean","50%",0.1,3.2421875,5.06787109375,0.0146484375,2.29150390625,0.000977517106549364,"g2","0.7"
"mean","50%",0.2,6.103515625,3.68359375,0.13330078125,2.54541015625,0.000977517106549364,"g2","0.7"
"mean","50%",0.3,7.5693359375,3.125,0.330078125,2.5439453125,0.000977517106549364,"g2","0.7"
"mean","50%",0.4,8.44580078125,2.76904296875,0.544921875,2.53271484375,0.000977517106549364,"g2","0.7"
"mean","50%",0.5,9.04638671875,2.56298828125,0.74169921875,2.462890625,0.000977517106549364,"g2","0.7"
"mean","50%",0.6,9.45556640625,2.40966796875,0.9248046875,2.43212890625,0.000977517106549364,"g2","0.7"
"mean","50%",0.7,9.81884765625,2.298828125,1.0859375,2.40380859375,0.000977517106549364,"g2","0.7"
"mean","50%",0.8,10.06103515625,2.208984375,1.2451171875,2.3720703125,0.000977517106549364,"g2","0.7"
"mean","50%",0.9,10.27294921875,2.13330078125,1.38525390625,2.3427734375,0.000977517106549364,"g2","0.7"
"mean","50%",1,10.46044921875,2.0849609375,1.50732421875,2.30908203125,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.1,3.3480712890625,5.489453125,0.0283203125,3.1076416015625,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.2,6.371728515625,3.998828125,0.1806640625,3.3403564453125,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.3,8.053564453125,3.3564208984375,0.41806640625,3.34296875,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.4,9.0633056640625,2.9630615234375,0.707568359375,3.246533203125,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.5,9.766552734375,2.7593505859375,0.999462890625,3.13837890625,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.6,10.2610107421875,2.5869384765625,1.207861328125,3.0685546875,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.7,10.605859375,2.4691162109375,1.42744140625,3.01162109375,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.8,10.89375,2.3630859375,1.61728515625,2.9314208984375,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.9,11.1501708984375,2.306005859375,1.8089599609375,2.8757568359375,0.000977517106549364,"g2","0.7"
"mean","97.5%",1,11.3465087890625,2.228369140625,1.988720703125,2.843310546875,0.000977517106549364,"g2","0.7"
"var","2.5%",0.1,1.06511010909244,4.25156479105572,0.00604788592833578,8.10324795332356,0.000977517106549364,"g2","0.7"
"var","2.5%",0.2,2.43919442662512,2.938853632087,0.10811339198436,7.891543259905,0.000977517106549364,"g2","0.7"
"var","2.5%",0.3,3.59677703350287,2.50953737857405,0.427452264899499,6.85826705977364,0.000977517106549364,"g2","0.7"
"var","2.5%",0.4,4.4367436890961,2.23143039677267,0.830176640395894,6.46349460456378,0.000977517106549364,"g2","0.7"
"var","2.5%",0.5,5.1139534600669,2.0576161374328,1.44776793896628,5.70950520833333,0.000977517106549364,"g2","0.7"
"var","2.5%",0.6,5.55952659152004,1.96240551781678,2.10230377585075,5.38165057677328,0.000977517106549364,"g2","0.7"
"var","2.5%",0.7,6.00698017854961,1.89046090313416,2.77088056249236,5.02271849034702,0.000977517106549364,"g2","0.7"
"var","2.5%",0.8,6.22366660557185,1.83665825180993,3.43446318178,4.53891892717498,0.000977517106549364,"g2","0.7"
"var","2.5%",0.9,6.50069858107283,1.76809017595308,4.06080855652034,4.39869820304863,0.000977517106549364,"g2","0.7"
"var","2.5%",1,6.7045453590848,1.75167705278592,4.68036152381934,4.1932511226173,0.000977517106549364,"g2","0.7"
"var","50%",0.1,1.17069033327224,4.96466237475562,0.0153958944281525,9.32332428366325,0.000977517106549364,"g2","0.7"
"var","50%",0.2,2.76801533479961,3.39382865957967,0.180313721896383,9.58678853173876,0.000977517106549364,"g2","0.7"
"var","50%",0.3,4.24000479212488,2.78468610627444,0.591256090389785,8.47042819831378,0.000977517106549364,"g2","0.7"
"var","50%",0.4,5.39433985138685,2.472989884989,1.21491248167155,7.53935795072703,0.000977517106549364,"g2","0.7"
"var","50%",0.5,6.15088033815982,2.28839952575147,1.96197754383553,6.93074090832722,0.000977517106549364,"g2","0.7"
"var","50%",0.6,6.65690247357649,2.13766476509042,2.77011069617546,6.29537722232405,0.000977517106549364,"g2","0.7"
"var","50%",0.7,7.16990612399194,2.0656993638502,3.65552020329301,5.9140944793194,0.000977517106549364,"g2","0.7"
"var","50%",0.8,7.48261661473607,2.0048451055413,4.4414854823436,5.45989650155792,0.000977517106549364,"g2","0.7"
"var","50%",0.9,7.78761531647116,1.93434359344453,5.18572395451491,5.29486412130376,0.000977517106549364,"g2","0.7"
"var","50%",1,7.99621498503177,1.89028659197825,5.94161005849829,5.00187866568915,0.000977517106549364,"g2","0.7"
"var","97.5%",0.1,1.29932843429252,5.97031555474096,0.0329703919232649,10.9689006607787,0.000977517106549364,"g2","0.7"
"var","97.5%",0.2,3.20737550498686,3.9395295889846,0.270190596743646,11.1764342008798,0.000977517106549364,"g2","0.7"
"var","97.5%",0.3,5.03824745692815,3.24081907151149,0.786947306673082,9.65539837163215,0.000977517106549364,"g2","0.7"
"var","97.5%",0.4,6.55639968230694,2.79509360871823,1.59441803366325,8.9630685636608,0.000977517106549364,"g2","0.7"
"var","97.5%",0.5,7.58429261745479,2.55746414020497,2.55885359390274,7.94220582844575,0.000977517106549364,"g2","0.7"
"var","97.5%",0.6,8.39665505865103,2.41872119474737,3.54657888104839,7.14597712094483,0.000977517106549364,"g2","0.7"
"var","97.5%",0.7,9.04821106732649,2.23983656658572,4.47884608592223,6.75285112338099,0.000977517106549364,"g2","0.7"
"var","97.5%",0.8,9.5805886485826,2.18009428171585,5.43411923704026,6.40825772849462,0.000977517106549364,"g2","0.7"
"var","97.5%",0.9,10.0360697368722,2.10673627657625,6.37191108412757,5.91359763047562,0.000977517106549364,"g2","0.7"
"var","97.5%",1,10.3098860963465,2.07655011398002,7.31405295393451,5.62950727028348,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.1,3.1438232421875,4.5468017578125,0.0068359375,1.711865234375,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.2,5.70693359375,3.3884521484375,0.08095703125,1.850341796875,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.3,7.022021484375,2.9102294921875,0.2172607421875,1.8300048828125,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.4,7.7861572265625,2.6377197265625,0.3609375,1.8450927734375,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.5,8.31826171875,2.432470703125,0.4755859375,1.8586669921875,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.6,8.6607177734375,2.2578857421875,0.6325439453125,1.8158935546875,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.7,8.994482421875,2.1949951171875,0.733984375,1.789306640625,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.8,9.2220703125,2.0487060546875,0.8587890625,1.7897705078125,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.9,9.4039794921875,2.0228515625,0.956640625,1.7739990234375,0.000977517106549364,"g2","0.8"
"mean","2.5%",1,9.571826171875,1.9789306640625,1.0392333984375,1.76328125,0.000977517106549364,"g2","0.8"
"mean","50%",0.1,3.23046875,5.05126953125,0.0146484375,2.2919921875,0.000977517106549364,"g2","0.8"
"mean","50%",0.2,6.09619140625,3.6787109375,0.13525390625,2.55419921875,0.000977517106549364,"g2","0.8"
"mean","50%",0.3,7.54296875,3.10009765625,0.33251953125,2.5673828125,0.000977517106549364,"g2","0.8"
"mean","50%",0.4,8.45849609375,2.78955078125,0.53857421875,2.52880859375,0.000977517106549364,"g2","0.8"
"mean","50%",0.5,9.0439453125,2.5595703125,0.73876953125,2.4794921875,0.000977517106549364,"g2","0.8"
"mean","50%",0.6,9.45947265625,2.4140625,0.92431640625,2.4462890625,0.000977517106549364,"g2","0.8"
"mean","50%",0.7,9.80810546875,2.29052734375,1.095703125,2.39453125,0.000977517106549364,"g2","0.8"
"mean","50%",0.8,10.07470703125,2.20458984375,1.234375,2.36474609375,0.000977517106549364,"g2","0.8"
"mean","50%",0.9,10.28125,2.14111328125,1.37890625,2.33984375,0.000977517106549364,"g2","0.8"
"mean","50%",1,10.46044921875,2.0849609375,1.50732421875,2.30908203125,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.1,3.355029296875,5.558935546875,0.024951171875,3.0200927734375,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.2,6.4123779296875,3.9685791015625,0.19482421875,3.362890625,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.3,8.0660888671875,3.31318359375,0.433251953125,3.3145751953125,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.4,9.105517578125,2.9643798828125,0.690283203125,3.23369140625,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.5,9.76259765625,2.7408935546875,0.9602783203125,3.135400390625,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.6,10.2133056640625,2.566943359375,1.2108642578125,3.07607421875,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.7,10.6082763671875,2.4625,1.4239990234375,3.0120361328125,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.8,10.8912109375,2.3720458984375,1.614892578125,2.9542236328125,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.9,11.1435791015625,2.2950927734375,1.7984619140625,2.8735595703125,0.000977517106549364,"g2","0.8"
"mean","97.5%",1,11.3465087890625,2.228369140625,1.988720703125,2.843310546875,0.000977517106549364,"g2","0.8"
"var","2.5%",0.1,1.04923536015396,4.30752738288887,0.00679584402492669,7.95172394783266,0.000977517106549364,"g2","0.8"
"var","2.5%",0.2,2.42783317677786,2.96715447061339,0.101034865095002,8.11217161534702,0.000977517106549364,"g2","0.8"
"var","2.5%",0.3,3.61773429863148,2.48859130620723,0.418849684788917,7.10373554248381,0.000977517106549364,"g2","0.8"
"var","2.5%",0.4,4.45440006796799,2.22333936644673,0.876177602639296,6.39861193048173,0.000977517106549364,"g2","0.8"
"var","2.5%",0.5,5.01308877745448,2.12253079083425,1.38007545210166,5.59956868489583,0.000977517106549364,"g2","0.8"
"var","2.5%",0.6,5.55297476879429,1.93877022333975,2.13805059319251,5.18623352349096,0.000977517106549364,"g2","0.8"
"var","2.5%",0.7,5.92978422550861,1.86972367481519,2.73264907135875,4.77357324505132,0.000977517106549364,"g2","0.8"
"var","2.5%",0.8,6.30029361310942,1.79186668060392,3.45825085532747,4.69637344971896,0.000977517106549364,"g2","0.8"
"var","2.5%",0.9,6.50341567769428,1.78849078613759,4.04689027370479,4.41536933250092,0.000977517106549364,"g2","0.8"
"var","2.5%",1,6.7045453590848,1.75167705278592,4.68036152381934,4.1932511226173,0.000977517106549364,"g2","0.8"
"var","50%",0.1,1.16958155776515,4.93655828063905,0.0153958944281525,9.34355669217375,0.000977517106549364,"g2","0.8"
"var","50%",0.2,2.77839906754032,3.37374660160068,0.181210574749511,9.60980170912757,0.000977517106549364,"g2","0.8"
"var","50%",0.3,4.19977528561828,2.78637385065371,0.609121074657869,8.55654086861559,0.000977517106549364,"g2","0.8"
"var","50%",0.4,5.32034066089321,2.41865368019917,1.22809273429863,7.58954161702713,0.000977517106549364,"g2","0.8"
"var","50%",0.5,6.05013736788245,2.30879135355572,1.98864543239858,6.85703382743768,0.000977517106549364,"g2","0.8"
"var","50%",0.6,6.61031337823803,2.13871387768817,2.80147047592864,6.23626416636119,0.000977517106549364,"g2","0.8"
"var","50%",0.7,7.12635506399682,2.05843862643573,3.66242391785802,5.84066805275538,0.000977517106549364,"g2","0.8"
"var","50%",0.8,7.45486190661657,2.00448951460166,4.46771472919721,5.49507327559873,0.000977517106549364,"g2","0.8"
"var","50%",0.9,7.78877134500244,1.94734533464687,5.24594244486193,5.2266455507698,0.000977517106549364,"g2","0.8"
"var","50%",1,7.99621498503177,1.89028659197825,5.94161005849829,5.00187866568915,0.000977517106549364,"g2","0.8"
"var","97.5%",0.1,1.25097522605083,5.77746381563875,0.0282617951185239,10.8274940050709,0.000977517106549364,"g2","0.8"
"var","97.5%",0.2,3.12661693643848,3.86649233164559,0.260856573229778,10.9482357916361,0.000977517106549364,"g2","0.8"
"var","97.5%",0.3,5.14017511779845,3.16682338919691,0.766409710448742,9.68828926869502,0.000977517106549364,"g2","0.8"
"var","97.5%",0.4,6.52684508740378,2.75721128879521,1.62464013719605,8.69149760584677,0.000977517106549364,"g2","0.8"
"var","97.5%",0.5,7.66463886756934,2.50846077330767,2.52546470246823,7.90738674547898,0.000977517106549364,"g2","0.8"
"var","97.5%",0.6,8.40786812969666,2.39872836861559,3.50471012417522,7.20447462273949,0.000977517106549364,"g2","0.8"
"var","97.5%",0.7,9.07156418010753,2.27204169816868,4.46408111482771,6.8179435483871,0.000977517106549364,"g2","0.8"
"var","97.5%",0.8,9.56855175208486,2.17741914005224,5.50932791403195,6.37481213343109,0.000977517106549364,"g2","0.8"
"var","97.5%",0.9,10.0075609850394,2.09513227028348,6.45679997269825,5.94607064852151,0.000977517106549364,"g2","0.8"
"var","97.5%",1,10.3098860963465,2.07655011398002,7.31405295393451,5.62950727028348,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.1,3.1232177734375,4.5286865234375,0.0068359375,1.646142578125,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.2,5.72353515625,3.4132080078125,0.0787841796875,1.831201171875,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.3,7.0274658203125,2.9166015625,0.2233154296875,1.8605224609375,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.4,7.7864013671875,2.6128662109375,0.350537109375,1.8290283203125,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.5,8.3269287109375,2.4336669921875,0.4818359375,1.830810546875,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.6,8.668115234375,2.2798095703125,0.62333984375,1.8183349609375,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.7,8.977978515625,2.17080078125,0.7464111328125,1.7773193359375,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.8,9.2002685546875,2.106982421875,0.8554931640625,1.7887451171875,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.9,9.3995361328125,2.0291748046875,0.9441650390625,1.77587890625,0.000977517106549364,"g2","0.9"
"mean","2.5%",1,9.571826171875,1.9789306640625,1.0392333984375,1.76328125,0.000977517106549364,"g2","0.9"
"mean","50%",0.1,3.2412109375,5.0498046875,0.01416015625,2.2783203125,0.000977517106549364,"g2","0.9"
"mean","50%",0.2,6.09521484375,3.693359375,0.1318359375,2.578125,0.000977517106549364,"g2","0.9"
"mean","50%",0.3,7.58251953125,3.0986328125,0.337890625,2.54833984375,0.000977517106549364,"g2","0.9"
"mean","50%",0.4,8.44873046875,2.77685546875,0.53662109375,2.51416015625,0.000977517106549364,"g2","0.9"
"mean","50%",0.5,9.03173828125,2.5693359375,0.7392578125,2.48974609375,0.000977517106549364,"g2","0.9"
"mean","50%",0.6,9.4814453125,2.40625,0.92236328125,2.435546875,0.000977517106549364,"g2","0.9"
"mean","50%",0.7,9.80322265625,2.30517578125,1.080078125,2.40234375,0.000977517106549364,"g2","0.9"
"mean","50%",0.8,10.07568359375,2.2099609375,1.24169921875,2.36767578125,0.000977517106549364,"g2","0.9"
"mean","50%",0.9,10.2763671875,2.12841796875,1.38134765625,2.33642578125,0.000977517106549364,"g2","0.9"
"mean","50%",1,10.46044921875,2.0849609375,1.50732421875,2.30908203125,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.1,3.368359375,5.50302734375,0.02646484375,3.072021484375,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.2,6.3804931640625,3.9830078125,0.1795654296875,3.329296875,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.3,8.054931640625,3.32373046875,0.4300048828125,3.316357421875,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.4,9.066455078125,2.9603759765625,0.700732421875,3.242724609375,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.5,9.7357177734375,2.7156982421875,0.970458984375,3.124169921875,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.6,10.24853515625,2.59306640625,1.214453125,3.07314453125,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.7,10.628515625,2.447998046875,1.4345703125,3.011279296875,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.8,10.9136962890625,2.377197265625,1.6418212890625,2.930078125,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.9,11.148095703125,2.294873046875,1.8167236328125,2.91123046875,0.000977517106549364,"g2","0.9"
"mean","97.5%",1,11.3465087890625,2.228369140625,1.988720703125,2.843310546875,0.000977517106549364,"g2","0.9"
"var","2.5%",0.1,1.05378033739614,4.25948726173021,0.00679584402492669,7.74780304462213,0.000977517106549364,"g2","0.9"
"var","2.5%",0.2,2.4021465282869,3.00664577987537,0.103523643695015,7.98541657120601,0.000977517106549364,"g2","0.9"
"var","2.5%",0.3,3.67452109775935,2.47035784381109,0.414929163421004,7.15397536351417,0.000977517106549364,"g2","0.9"
"var","2.5%",0.4,4.37411632071725,2.24675911076491,0.880733199879338,6.229029704492,0.000977517106549364,"g2","0.9"
"var","2.5%",0.5,5.00751160801564,2.12044013089565,1.41326979472141,5.78727273204576,0.000977517106549364,"g2","0.9"
"var","2.5%",0.6,5.59186357813264,1.96455610318151,2.14849830843719,5.37228853555718,0.000977517106549364,"g2","0.9"
"var","2.5%",0.7,6.00869973519214,1.857613106557,2.81950912699322,5.06051880956745,0.000977517106549364,"g2","0.9"
"var","2.5%",0.8,6.28898574963343,1.83338280581775,3.43703274395925,4.59194739258767,0.000977517106549364,"g2","0.9"
"var","2.5%",0.9,6.49743516312317,1.77487291800312,4.0159258681192,4.45029843387249,0.000977517106549364,"g2","0.9"
"var","2.5%",1,6.7045453590848,1.75167705278592,4.68036152381934,4.1932511226173,0.000977517106549364,"g2","0.9"
"var","50%",0.1,1.16610153958944,5.03303702346041,0.0145014280913978,9.19424238605816,0.000977517106549364,"g2","0.9"
"var","50%",0.2,2.80664396612292,3.37599851845064,0.190485531983138,9.50133788107894,0.000977517106549364,"g2","0.9"
"var","50%",0.3,4.23583125229106,2.78809405165567,0.608499625794233,8.4725130590176,0.000977517106549364,"g2","0.9"
"var","50%",0.4,5.25354493142107,2.48095941776637,1.2343014952957,7.59079406081989,0.000977517106549364,"g2","0.9"
"var","50%",0.5,6.1148649422654,2.30869064256476,1.95296796722263,6.87612834494135,0.000977517106549364,"g2","0.9"
"var","50%",0.6,6.63177388807429,2.14854823435973,2.76421600073314,6.25756764342009,0.000977517106549364,"g2","0.9"
"var","50%",0.7,7.17718165780792,2.06459583867913,3.63852056986193,5.83959316578079,0.000977517106549364,"g2","0.9"
"var","50%",0.8,7.46936238010142,1.99079281983138,4.47387957829301,5.48778676380743,0.000977517106549364,"g2","0.9"
"var","50%",0.9,7.78193874862537,1.92032853739003,5.23025635004277,5.21789992286779,0.000977517106549364,"g2","0.9"
"var","50%",1,7.99621498503177,1.89028659197825,5.94161005849829,5.00187866568915,0.000977517106549364,"g2","0.9"
"var","97.5%",0.1,1.27662767576216,5.88426684307796,0.0279720481656281,10.8136203978418,0.000977517106549364,"g2","0.9"
"var","97.5%",0.2,3.18705782624633,3.80449123289345,0.272424113552358,11.0139463959784,0.000977517106549364,"g2","0.9"
"var","97.5%",0.3,5.06421998621548,3.12952524075177,0.816983094872617,9.66316746089932,0.000977517106549364,"g2","0.9"
"var","97.5%",0.4,6.69909968669813,2.74455034213099,1.6084252858092,8.6632293909992,0.000977517106549364,"g2","0.9"
"var","97.5%",0.5,7.62410636894398,2.47396885787054,2.59217778687836,8.06827431955645,0.000977517106549364,"g2","0.9"
"var","97.5%",0.6,8.41139628390762,2.39164070136852,3.52811791204637,7.33463057203843,0.000977517106549364,"g2","0.9"
"var","97.5%",0.7,9.09168537695503,2.21307791880499,4.47532573561981,6.77074023532961,0.000977517106549364,"g2","0.9"
"var","97.5%",0.8,9.57469283147758,2.15956363025415,5.46505459872159,6.24242059105419,0.000977517106549364,"g2","0.9"
"var","97.5%",0.9,9.97574287481672,2.11510867718261,6.3755180888395,6.03841186404112,0.000977517106549364,"g2","0.9"
"var","97.5%",1,10.3098860963465,2.07655011398002,7.31405295393451,5.62950727028348,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.1,3.1295654296875,4.5470947265625,0.0051025390625,1.6791748046875,0.000977517106549364,"g2","1"
"mean","2.5%",0.2,5.706640625,3.41337890625,0.0830078125,1.8615478515625,0.000977517106549364,"g2","1"
"mean","2.5%",0.3,6.9996826171875,2.9123779296875,0.2123779296875,1.852783203125,0.000977517106549364,"g2","1"
"mean","2.5%",0.4,7.7997802734375,2.6224365234375,0.3586181640625,1.8558349609375,0.000977517106549364,"g2","1"
"mean","2.5%",0.5,8.3108154296875,2.4066650390625,0.4934326171875,1.81259765625,0.000977517106549364,"g2","1"
"mean","2.5%",0.6,8.6888916015625,2.2773681640625,0.619921875,1.79970703125,0.000977517106549364,"g2","1"
"mean","2.5%",0.7,8.9763427734375,2.150537109375,0.7510498046875,1.7749755859375,0.000977517106549364,"g2","1"
"mean","2.5%",0.8,9.2289306640625,2.0893310546875,0.85126953125,1.784912109375,0.000977517106549364,"g2","1"
"mean","2.5%",0.9,9.3984375,2.041845703125,0.960302734375,1.7795166015625,0.000977517106549364,"g2","1"
"mean","2.5%",1,9.571826171875,1.9789306640625,1.0392333984375,1.76328125,0.000977517106549364,"g2","1"
"mean","50%",0.1,3.24755859375,5.0517578125,0.013671875,2.3056640625,0.000977517106549364,"g2","1"
"mean","50%",0.2,6.07080078125,3.68017578125,0.13427734375,2.5517578125,0.000977517106549364,"g2","1"
"mean","50%",0.3,7.57373046875,3.10595703125,0.3271484375,2.56298828125,0.000977517106549364,"g2","1"
"mean","50%",0.4,8.43017578125,2.767578125,0.53515625,2.53125,0.000977517106549364,"g2","1"
"mean","50%",0.5,9.03125,2.560546875,0.73779296875,2.47314453125,0.000977517106549364,"g2","1"
"mean","50%",0.6,9.4755859375,2.4208984375,0.91943359375,2.439453125,0.000977517106549364,"g2","1"
"mean","50%",0.7,9.80810546875,2.30126953125,1.08154296875,2.40771484375,0.000977517106549364,"g2","1"
"mean","50%",0.8,10.07421875,2.20556640625,1.2314453125,2.361328125,0.000977517106549364,"g2","1"
"mean","50%",0.9,10.2763671875,2.14794921875,1.38037109375,2.3369140625,0.000977517106549364,"g2","1"
"mean","50%",1,10.46044921875,2.0849609375,1.50732421875,2.30908203125,0.000977517106549364,"g2","1"
"mean","97.5%",0.1,3.3552978515625,5.5295654296875,0.0251708984375,3.0519775390625,0.000977517106549364,"g2","1"
"mean","97.5%",0.2,6.36630859375,3.9520263671875,0.18486328125,3.3624267578125,0.000977517106549364,"g2","1"
"mean","97.5%",0.3,8.0765869140625,3.3426025390625,0.431298828125,3.3431396484375,0.000977517106549364,"g2","1"
"mean","97.5%",0.4,9.0757568359375,2.9499755859375,0.6982177734375,3.2515869140625,0.000977517106549364,"g2","1"
"mean","97.5%",0.5,9.775146484375,2.711328125,0.95830078125,3.16611328125,0.000977517106549364,"g2","1"
"mean","97.5%",0.6,10.2392333984375,2.59638671875,1.19384765625,3.0520263671875,0.000977517106549364,"g2","1"
"mean","97.5%",0.7,10.6054931640625,2.4656005859375,1.4185791015625,3.0009033203125,0.000977517106549364,"g2","1"
"mean","97.5%",0.8,10.9177734375,2.381103515625,1.6101318359375,2.9446533203125,0.000977517106549364,"g2","1"
"mean","97.5%",0.9,11.158251953125,2.312255859375,1.812451171875,2.889794921875,0.000977517106549364,"g2","1"
"mean","97.5%",1,11.3465087890625,2.228369140625,1.988720703125,2.843310546875,0.000977517106549364,"g2","1"
"var","2.5%",0.1,1.08519672531769,4.2679931640625,0.00508129906677664,7.90767255467986,0.000977517106549364,"g2","1"
"var","2.5%",0.2,2.44284434090145,3.02611412130376,0.108762906280547,8.0615137005132,0.000977517106549364,"g2","1"
"var","2.5%",0.3,3.60764374942724,2.50039119776393,0.418202437683284,6.84764059445259,0.000977517106549364,"g2","1"
"var","2.5%",0.4,4.45019715011761,2.26890808284457,0.865123759966092,6.27855946530578,0.000977517106549364,"g2","1"
"var","2.5%",0.5,5.04256857893451,2.11682792357802,1.45838734019886,5.73460601478495,0.000977517106549364,"g2","1"
"var","2.5%",0.6,5.5399829316349,1.99636027614858,2.05912852058895,5.39708997739492,0.000977517106549364,"g2","1"
"var","2.5%",0.7,6.0297428433147,1.92183182791881,2.7824739249221,4.99189252657625,0.000977517106549364,"g2","1"
