"cross_space","cross_run","p_obs","comm_stat","(0,0.33]","(0.33,0.66]","(0.66,1]","land_het","d","hp"
"var","2.5%",0.3,"rich",0.922283380681818,1.59754169721408,2.40160068426197,0.000977517106549364,"g4","0.6"
"var","2.5%",0.3,"abun",1.82063136245265,6.81314913245357,21.9881973639495,0.000977517106549364,"g4","0.6"
"var","2.5%",0.4,"rich",0.921184747869318,1.63898193120723,2.76361345307918,0.000977517106549364,"g4","0.6"
"var","2.5%",0.4,"abun",1.98939582474187,7.81839428973454,27.2468230694037,0.000977517106549364,"g4","0.6"
"var","2.5%",0.5,"rich",0.88704866202346,1.67672516495601,2.93527920332356,0.000977517106549364,"g4","0.6"
"var","2.5%",0.5,"abun",2.02905466745326,9.07954010874878,29.7361754595476,0.000977517106549364,"g4","0.6"
"var","2.5%",0.6,"rich",0.871572771566471,1.68689022120143,3.08868259045852,0.000977517106549364,"g4","0.6"
"var","2.5%",0.6,"abun",2.06468230216734,9.96989648246579,31.1730802862292,0.000977517106549364,"g4","0.6"
"var","2.5%",0.7,"rich",0.818227519970369,1.65606213343108,3.253670271261,0.000977517106549364,"g4","0.6"
"var","2.5%",0.7,"abun",2.14021320659977,10.8807040843796,31.272050933987,0.000977517106549364,"g4","0.6"
"var","2.5%",0.8,"rich",0.808719758064516,1.62627957848393,3.34625832416911,0.000977517106549364,"g4","0.6"
"var","2.5%",0.8,"abun",2.16059252905822,11.8947056804817,27.9846094513685,0.000977517106549364,"g4","0.6"
"var","2.5%",0.9,"rich",0.822428576337977,1.57604968536168,3.50338892484574,0.000977517106549364,"g4","0.6"
"var","2.5%",0.9,"abun",2.25503335395283,13.7058788489736,23.8201105768496,0.000977517106549364,"g4","0.6"
"var","2.5%",1,"rich",0.802003981663918,1.60945184582722,3.68803839809384,0.000977517106549364,"g4","0.6"
"var","2.5%",1,"abun",2.33504780669599,14.4520963159824,17.351795996762,0.000977517106549364,"g4","0.6"
"var","50%",0.1,"rich",1.15404294965787,1.88304685590787,1.09518190982405,0.000977517106549364,"g4","0.6"
"var","50%",0.1,"abun",1.88060354044477,5.25068302098607,7.60242355510753,0.000977517106549364,"g4","0.6"
"var","50%",0.2,"rich",1.11401963816593,1.89120683269184,2.05816035862659,0.000977517106549364,"g4","0.6"
"var","50%",0.2,"abun",2.03990828140274,6.62525583455523,16.7400009736987,0.000977517106549364,"g4","0.6"
"var","50%",0.3,"rich",1.06656948771994,1.89108225653715,2.77101804970064,0.000977517106549364,"g4","0.6"
"var","50%",0.3,"abun",2.13302585456378,7.95624751802297,24.244667090512,0.000977517106549364,"g4","0.6"
"var","50%",0.4,"rich",1.0314308979411,1.91603042140152,3.22956712411413,0.000977517106549364,"g4","0.6"
"var","50%",0.4,"abun",2.21609142076002,8.90145167017962,29.795429248381,0.000977517106549364,"g4","0.6"
"var","50%",0.5,"rich",1.00645123106061,1.94954092971041,3.53722010935973,0.000977517106549364,"g4","0.6"
"var","50%",0.5,"abun",2.31241408541056,10.3906765487537,33.1121314264113,0.000977517106549364,"g4","0.6"
"var","50%",0.6,"rich",0.980180458822092,1.96787844422043,3.68515071328201,0.000977517106549364,"g4","0.6"
"var","50%",0.6,"abun",2.37217006888441,11.7333340015579,34.3117434743096,0.000977517106549364,"g4","0.6"
"var","50%",0.7,"rich",0.968772910557185,1.89596077330767,3.86723904875367,0.000977517106549364,"g4","0.6"
"var","50%",0.7,"abun",2.51198508522727,13.0023139662757,34.0514790673876,0.000977517106549364,"g4","0.6"
"var","50%",0.8,"rich",0.965633686919599,1.89120349156891,4.07885336479717,0.000977517106549364,"g4","0.6"
"var","50%",0.8,"abun",2.57342213083456,14.2100201231061,30.7539401385325,0.000977517106549364,"g4","0.6"
"var","50%",0.9,"rich",0.92876296355694,1.85513606961755,4.21137184597996,0.000977517106549364,"g4","0.6"
"var","50%",0.9,"abun",2.64379572565371,15.514813584433,26.2771222812805,0.000977517106549364,"g4","0.6"
"var","50%",1,"rich",0.917524857954545,1.85162884515518,4.36237580568793,0.000977517106549364,"g4","0.6"
"var","50%",1,"abun",2.76972408052297,16.8138899071359,19.8787496945259,0.000977517106549364,"g4","0.6"
"var","97.5%",0.1,"rich",1.28862777217742,2.14868285774835,1.20474460933682,0.000977517106549364,"g4","0.6"
"var","97.5%",0.1,"abun",2.04669820686706,6.14650034079454,8.18535862658847,0.000977517106549364,"g4","0.6"
"var","97.5%",0.2,"rich",1.25336708822092,2.12499897379796,2.29679068437653,0.000977517106549364,"g4","0.6"
"var","97.5%",0.2,"abun",2.38270825696481,7.4174560546875,18.0082991345537,0.000977517106549364,"g4","0.6"
"var","97.5%",0.3,"rich",1.22068190886944,2.05365977058895,3.23008015353892,0.000977517106549364,"g4","0.6"
"var","97.5%",0.3,"abun",2.44237677461357,8.69401640682276,26.13454480064,0.000977517106549364,"g4","0.6"
"var","97.5%",0.4,"rich",1.20205660434995,2.19486803519062,3.78171911752352,0.000977517106549364,"g4","0.6"
"var","97.5%",0.4,"abun",2.58273467570106,10.4560888624145,33.0421271688661,0.000977517106549364,"g4","0.6"
"var","97.5%",0.5,"rich",1.17759462060117,2.17699990072092,4.10867128791697,0.000977517106549364,"g4","0.6"
"var","97.5%",0.5,"abun",2.73484132529936,11.5237108993157,35.9145919009271,0.000977517106549364,"g4","0.6"
"var","97.5%",0.6,"rich",1.18285564821603,2.28778409090909,4.23210990957967,0.000977517106549364,"g4","0.6"
"var","97.5%",0.6,"abun",2.86402068823314,13.2612267457845,36.9293650100425,0.000977517106549364,"g4","0.6"
"var","97.5%",0.7,"rich",1.11931247804405,2.24929032162604,4.55488701276882,0.000977517106549364,"g4","0.6"
"var","97.5%",0.7,"abun",3.0144943878681,14.6750312156342,36.5515922837243,0.000977517106549364,"g4","0.6"
"var","97.5%",0.8,"rich",1.09582569648094,2.22445179332386,4.61394183773216,0.000977517106549364,"g4","0.6"
"var","97.5%",0.8,"abun",3.0225027254017,15.7823711137967,33.2863010857695,0.000977517106549364,"g4","0.6"
"var","97.5%",0.9,"rich",1.0976662495036,2.18009418625519,4.82295532823192,0.000977517106549364,"g4","0.6"
"var","97.5%",0.9,"abun",3.15332954831837,17.5110161595797,28.3957552465176,0.000977517106549364,"g4","0.6"
"var","97.5%",1,"rich",1.07251382270283,2.13847610906189,5.05883125610948,0.000977517106549364,"g4","0.6"
"var","97.5%",1,"abun",3.35201784732405,19.1311751349814,22.0512537802419,0.000977517106549364,"g4","0.6"
"mean","2.5%",0.1,"rich",1.0370361328125,1.8514892578125,2.422119140625,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.1,"abun",1.22734375,2.695458984375,5.152685546875,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.2,"rich",0.9685546875,1.8317138671875,4.8903076171875,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.2,"abun",1.2093505859375,2.9718994140625,14.9664794921875,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.3,"rich",0.8991455078125,1.726025390625,6.3811767578125,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.3,"abun",1.17236328125,2.9677734375,24.89326171875,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.4,"rich",0.86611328125,1.68662109375,7.379638671875,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.4,"abun",1.1759033203125,3.1524169921875,34.72255859375,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.5,"rich",0.83671875,1.634423828125,8.0676513671875,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.5,"abun",1.1432373046875,3.1697509765625,44.63505859375,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.6,"rich",0.8229248046875,1.6501953125,8.6556640625,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.6,"abun",1.1481201171875,3.3164794921875,54.4438720703125,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.7,"rich",0.809375,1.615478515625,9.1432861328125,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.7,"abun",1.1341796875,3.458349609375,64.466357421875,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.8,"rich",0.7775634765625,1.568798828125,9.5191650390625,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.8,"abun",1.1301025390625,3.5081298828125,74.46484375,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.9,"rich",0.7819091796875,1.5352783203125,9.8566650390625,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.9,"abun",1.159619140625,3.5430419921875,84.3517578125,0.000977517106549364,"g4","0.7"
"mean","2.5%",1,"rich",0.7692138671875,1.5076416015625,10.1557861328125,0.000977517106549364,"g4","0.7"
"mean","2.5%",1,"abun",1.142529296875,3.638525390625,94.219140625,0.000977517106549364,"g4","0.7"
"mean","50%",0.1,"rich",1.18359375,2.09130859375,2.55078125,0.000977517106549364,"g4","0.7"
"mean","50%",0.1,"abun",1.416015625,3.08203125,5.498046875,0.000977517106549364,"g4","0.7"
"mean","50%",0.2,"rich",1.06689453125,2.04443359375,5.17822265625,0.000977517106549364,"g4","0.7"
"mean","50%",0.2,"abun",1.328125,3.3271484375,15.337890625,0.000977517106549364,"g4","0.7"
"mean","50%",0.3,"rich",1.01171875,1.9619140625,6.79296875,0.000977517106549364,"g4","0.7"
"mean","50%",0.3,"abun",1.3056640625,3.416015625,25.279296875,0.000977517106549364,"g4","0.7"
"mean","50%",0.4,"rich",0.96484375,1.890625,7.8583984375,0.000977517106549364,"g4","0.7"
"mean","50%",0.4,"abun",1.2763671875,3.48681640625,35.21142578125,0.000977517106549364,"g4","0.7"
"mean","50%",0.5,"rich",0.94580078125,1.82861328125,8.6474609375,0.000977517106549364,"g4","0.7"
"mean","50%",0.5,"abun",1.2724609375,3.5859375,45.15625,0.000977517106549364,"g4","0.7"
"mean","50%",0.6,"rich",0.92041015625,1.7958984375,9.2529296875,0.000977517106549364,"g4","0.7"
"mean","50%",0.6,"abun",1.26416015625,3.68701171875,55.07177734375,0.000977517106549364,"g4","0.7"
"mean","50%",0.7,"rich",0.9091796875,1.75830078125,9.7451171875,0.000977517106549364,"g4","0.7"
"mean","50%",0.7,"abun",1.263671875,3.7890625,64.89013671875,0.000977517106549364,"g4","0.7"
"mean","50%",0.8,"rich",0.9091796875,1.71240234375,10.181640625,0.000977517106549364,"g4","0.7"
"mean","50%",0.8,"abun",1.2841796875,3.87890625,74.880859375,0.000977517106549364,"g4","0.7"
"mean","50%",0.9,"rich",0.88525390625,1.701171875,10.5498046875,0.000977517106549364,"g4","0.7"
"mean","50%",0.9,"abun",1.28271484375,3.9892578125,84.716796875,0.000977517106549364,"g4","0.7"
"mean","50%",1,"rich",0.88818359375,1.67626953125,10.84375,0.000977517106549364,"g4","0.7"
"mean","50%",1,"abun",1.2998046875,4.03369140625,94.63330078125,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.1,"rich",1.308642578125,2.28955078125,2.6544677734375,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.1,"abun",1.5554443359375,3.3430908203125,6.080810546875,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.2,"rich",1.1718505859375,2.2278564453125,5.3784423828125,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.2,"abun",1.4654052734375,3.6634033203125,15.8456787109375,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.3,"rich",1.0986328125,2.102099609375,7.0654541015625,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.3,"abun",1.4231201171875,3.7581787109375,25.70595703125,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.4,"rich",1.096044921875,2.0251953125,8.22900390625,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.4,"abun",1.431494140625,3.81494140625,35.746240234375,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.5,"rich",1.0468017578125,1.9696044921875,9.0801025390625,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.5,"abun",1.430615234375,3.9001708984375,45.5640625,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.6,"rich",1.027197265625,1.91806640625,9.7474609375,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.6,"abun",1.445947265625,4.0043701171875,55.5817626953125,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.7,"rich",0.992138671875,1.905615234375,10.2823486328125,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.7,"abun",1.395361328125,4.0719970703125,65.392138671875,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.8,"rich",0.986181640625,1.848486328125,10.7169921875,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.8,"abun",1.406005859375,4.0946044921875,75.3279052734375,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.9,"rich",0.984033203125,1.846728515625,11.07392578125,0.000977517106549364,"g4","0.7"
"mean","97.5%",0.9,"abun",1.4421630859375,4.2234375,85.167529296875,0.000977517106549364,"g4","0.7"
"mean","97.5%",1,"rich",0.9780517578125,1.8314208984375,11.40380859375,0.000977517106549364,"g4","0.7"
"mean","97.5%",1,"abun",1.4646240234375,4.3808837890625,95.079296875,0.000977517106549364,"g4","0.7"
"var","2.5%",0.1,"rich",0.996277034457478,1.632244198856,0.994728471713099,0.000977517106549364,"g4","0.7"
"var","2.5%",0.1,"abun",1.60065097007118,4.51961866809476,6.76707943853861,0.000977517106549364,"g4","0.7"
"var","2.5%",0.2,"rich",0.999635268702652,1.62884754169721,1.849578183231,0.000977517106549364,"g4","0.7"
"var","2.5%",0.2,"abun",1.75469907460441,5.72546429676045,15.803603949971,0.000977517106549364,"g4","0.7"
"var","2.5%",0.3,"rich",0.950796810086755,1.6571340372602,2.35685042365439,0.000977517106549364,"g4","0.7"
"var","2.5%",0.3,"abun",1.85916565478372,6.79060800800342,22.0895718780547,0.000977517106549364,"g4","0.7"
"var","2.5%",0.4,"rich",0.914441264013624,1.59950436827957,2.76622468383431,0.000977517106549364,"g4","0.7"
"var","2.5%",0.4,"abun",1.94505034117638,7.76122066016771,27.300478949971,0.000977517106549364,"g4","0.7"
"var","2.5%",0.5,"rich",0.856110245601173,1.70682276392962,2.94801162615317,0.000977517106549364,"g4","0.7"
"var","2.5%",0.5,"abun",1.93945436598851,9.20512700085533,30.9026503696237,0.000977517106549364,"g4","0.7"
"var","2.5%",0.6,"rich",0.826210822947214,1.67615402385753,3.08951543694251,0.000977517106549364,"g4","0.7"
"var","2.5%",0.6,"abun",2.06401574814425,10.1294347201857,31.1363816784274,0.000977517106549364,"g4","0.7"
"var","2.5%",0.7,"rich",0.840348235696175,1.72233256678427,3.30790617076766,0.000977517106549364,"g4","0.7"
"var","2.5%",0.7,"abun",2.09088711109329,11.2540612781036,30.5425958806818,0.000977517106549364,"g4","0.7"
"var","2.5%",0.8,"rich",0.822945471919294,1.67459212048662,3.38345955618432,0.000977517106549364,"g4","0.7"
"var","2.5%",0.8,"abun",2.17323500408572,12.2939040973622,27.8229210339916,0.000977517106549364,"g4","0.7"
"var","2.5%",0.9,"rich",0.798015540040017,1.62976518110795,3.52456718139052,0.000977517106549364,"g4","0.7"
"var","2.5%",0.9,"abun",2.26464710105083,13.1821395739782,24.1244795485093,0.000977517106549364,"g4","0.7"
"var","2.5%",1,"rich",0.802003981663918,1.60945184582722,3.68803839809384,0.000977517106549364,"g4","0.7"
"var","2.5%",1,"abun",2.33504780669599,14.4520963159824,17.351795996762,0.000977517106549364,"g4","0.7"
"var","50%",0.1,"rich",1.13971525995846,1.93003115835777,1.101630277065,0.000977517106549364,"g4","0.7"
"var","50%",0.1,"abun",1.88761130712366,5.39327880620723,7.61496040292033,0.000977517106549364,"g4","0.7"
"var","50%",0.2,"rich",1.09615847232405,1.87589637554985,2.05089914390885,0.000977517106549364,"g4","0.7"
"var","50%",0.2,"abun",2.02086388074291,6.72291494837488,16.7327459639235,0.000977517106549364,"g4","0.7"
"var","50%",0.3,"rich",1.06575138990714,1.87033340588343,2.76409381109482,0.000977517106549364,"g4","0.7"
"var","50%",0.3,"abun",2.10752592711388,7.800515392076,23.8654911641618,0.000977517106549364,"g4","0.7"
"var","50%",0.4,"rich",1.03300408953446,1.90503955889541,3.21892087457234,0.000977517106549364,"g4","0.7"
"var","50%",0.4,"abun",2.2637415612781,9.09200832035068,29.8119453735948,0.000977517106549364,"g4","0.7"
"var","50%",0.5,"rich",1.01051928687072,1.92418276133309,3.52152637768817,0.000977517106549364,"g4","0.7"
"var","50%",0.5,"abun",2.30025764830767,10.3543723843781,32.6468714679558,0.000977517106549364,"g4","0.7"
"var","50%",0.6,"rich",0.985124843444526,1.94812858932063,3.67306921279325,0.000977517106549364,"g4","0.7"
"var","50%",0.6,"abun",2.43391974813661,11.8851240797593,34.2811850867546,0.000977517106549364,"g4","0.7"
"var","50%",0.7,"rich",0.954971209066471,1.92528055886486,3.87490788046799,0.000977517106549364,"g4","0.7"
"var","50%",0.7,"abun",2.46230974691471,12.8567431497434,33.4866865797593,0.000977517106549364,"g4","0.7"
"var","50%",0.8,"rich",0.951047776148583,1.87953438110948,4.01060663336999,0.000977517106549364,"g4","0.7"
"var","50%",0.8,"abun",2.55457199260753,14.2871055565738,30.9301776904631,0.000977517106549364,"g4","0.7"
"var","50%",0.9,"rich",0.93683129811217,1.87867093948558,4.1968961922654,0.000977517106549364,"g4","0.7"
"var","50%",0.9,"abun",2.71602364369501,15.3843393931757,26.3735289513074,0.000977517106549364,"g4","0.7"
"var","50%",1,"rich",0.917524857954545,1.85162884515518,4.36237580568793,0.000977517106549364,"g4","0.7"
"var","50%",1,"abun",2.76972408052297,16.8138899071359,19.8787496945259,0.000977517106549364,"g4","0.7"
"var","97.5%",0.1,"rich",1.33057406696756,2.20960009622434,1.19265337186125,0.000977517106549364,"g4","0.7"
"var","97.5%",0.1,"abun",2.20497483657136,6.02002714423723,8.15526446419844,0.000977517106549364,"g4","0.7"
"var","97.5%",0.2,"rich",1.26495617878635,2.08623540883889,2.27406584589596,0.000977517106549364,"g4","0.7"
"var","97.5%",0.2,"abun",2.34670422088832,7.63464670488911,18.8092914003314,0.000977517106549364,"g4","0.7"
"var","97.5%",0.3,"rich",1.25295794385386,2.0912719368585,3.19206528649652,0.000977517106549364,"g4","0.7"
"var","97.5%",0.3,"abun",2.43140120967742,8.73953037653501,26.9990504767305,0.000977517106549364,"g4","0.7"
"var","97.5%",0.4,"rich",1.2504885437668,2.25517320381232,3.64265955293866,0.000977517106549364,"g4","0.7"
"var","97.5%",0.4,"abun",2.56458982465787,10.1366820692433,31.5975571857053,0.000977517106549364,"g4","0.7"
"var","97.5%",0.5,"rich",1.14172050647605,2.1604405318304,4.0941435842803,0.000977517106549364,"g4","0.7"
"var","97.5%",0.5,"abun",2.68453690127077,11.4464717741935,34.8611357717803,0.000977517106549364,"g4","0.7"
"var","97.5%",0.6,"rich",1.15148193120723,2.30077072546279,4.3031634945091,0.000977517106549364,"g4","0.7"
"var","97.5%",0.6,"abun",2.97803975363514,13.2920398223668,36.5041576933651,0.000977517106549364,"g4","0.7"
"var","97.5%",0.7,"rich",1.14872514681849,2.18387648059476,4.48763223687225,0.000977517106549364,"g4","0.7"
"var","97.5%",0.7,"abun",2.90168297134653,14.392107623297,35.6171727274637,0.000977517106549364,"g4","0.7"
"var","97.5%",0.8,"rich",1.12682394286871,2.21107589408449,4.67710049238606,0.000977517106549364,"g4","0.7"
"var","97.5%",0.8,"abun",3.01053773464229,15.7956506455049,33.7452464173616,0.000977517106549364,"g4","0.7"
"var","97.5%",0.9,"rich",1.10252233302022,2.15353128054741,4.84261812301442,0.000977517106549364,"g4","0.7"
"var","97.5%",0.9,"abun",3.37485260874878,17.4362540475318,28.5085677608367,0.000977517106549364,"g4","0.7"
"var","97.5%",1,"rich",1.07251382270283,2.13847610906189,5.05883125610948,0.000977517106549364,"g4","0.7"
"var","97.5%",1,"abun",3.35201784732405,19.1311751349814,22.0512537802419,0.000977517106549364,"g4","0.7"
"mean","2.5%",0.1,"rich",1.063427734375,1.86328125,2.4420166015625,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.1,"abun",1.2827880859375,2.7717041015625,5.1928955078125,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.2,"rich",0.9583740234375,1.79375,4.8949951171875,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.2,"abun",1.1873779296875,2.9010986328125,14.932861328125,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.3,"rich",0.9218994140625,1.77255859375,6.4046630859375,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.3,"abun",1.1814697265625,3.0632080078125,24.7491943359375,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.4,"rich",0.8730712890625,1.678515625,7.339697265625,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.4,"abun",1.1450927734375,3.104736328125,34.6593017578125,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.5,"rich",0.831494140625,1.6856689453125,8.0593994140625,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.5,"abun",1.1346923828125,3.2439453125,44.7478759765625,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.6,"rich",0.83388671875,1.6132568359375,8.6146728515625,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.6,"abun",1.159130859375,3.2769775390625,54.5641845703125,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.7,"rich",0.7986328125,1.6190673828125,9.1177490234375,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.7,"abun",1.12646484375,3.416357421875,64.5156982421875,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.8,"rich",0.79296875,1.5719482421875,9.5123046875,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.8,"abun",1.1464111328125,3.475341796875,74.4845703125,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.9,"rich",0.7755126953125,1.5270263671875,9.8529541015625,0.000977517106549364,"g4","0.8"
"mean","2.5%",0.9,"abun",1.1360107421875,3.5710205078125,84.259423828125,0.000977517106549364,"g4","0.8"
"mean","2.5%",1,"rich",0.7692138671875,1.5076416015625,10.1557861328125,0.000977517106549364,"g4","0.8"
"mean","2.5%",1,"abun",1.142529296875,3.638525390625,94.219140625,0.000977517106549364,"g4","0.8"
"mean","50%",0.1,"rich",1.18994140625,2.07763671875,2.54931640625,0.000977517106549364,"g4","0.8"
"mean","50%",0.1,"abun",1.4287109375,3.05126953125,5.4912109375,0.000977517106549364,"g4","0.8"
"mean","50%",0.2,"rich",1.07421875,2.0478515625,5.177734375,0.000977517106549364,"g4","0.8"
"mean","50%",0.2,"abun",1.33935546875,3.33544921875,15.359375,0.000977517106549364,"g4","0.8"
"mean","50%",0.3,"rich",1.02294921875,1.9609375,6.77197265625,0.000977517106549364,"g4","0.8"
"mean","50%",0.3,"abun",1.3017578125,3.43408203125,25.2294921875,0.000977517106549364,"g4","0.8"
"mean","50%",0.4,"rich",0.95654296875,1.89501953125,7.82861328125,0.000977517106549364,"g4","0.8"
"mean","50%",0.4,"abun",1.27001953125,3.513671875,35.11572265625,0.000977517106549364,"g4","0.8"
"mean","50%",0.5,"rich",0.9482421875,1.8330078125,8.6357421875,0.000977517106549364,"g4","0.8"
"mean","50%",0.5,"abun",1.2880859375,3.646484375,45.099609375,0.000977517106549364,"g4","0.8"
"mean","50%",0.6,"rich",0.9189453125,1.787109375,9.24365234375,0.000977517106549364,"g4","0.8"
"mean","50%",0.6,"abun",1.27294921875,3.66943359375,55.080078125,0.000977517106549364,"g4","0.8"
"mean","50%",0.7,"rich",0.90283203125,1.763671875,9.7529296875,0.000977517106549364,"g4","0.8"
"mean","50%",0.7,"abun",1.275390625,3.7734375,64.88232421875,0.000977517106549364,"g4","0.8"
"mean","50%",0.8,"rich",0.900390625,1.72705078125,10.16015625,0.000977517106549364,"g4","0.8"
"mean","50%",0.8,"abun",1.2841796875,3.86083984375,74.87890625,0.000977517106549364,"g4","0.8"
"mean","50%",0.9,"rich",0.88525390625,1.697265625,10.52880859375,0.000977517106549364,"g4","0.8"
"mean","50%",0.9,"abun",1.279296875,3.95166015625,84.720703125,0.000977517106549364,"g4","0.8"
"mean","50%",1,"rich",0.88818359375,1.67626953125,10.84375,0.000977517106549364,"g4","0.8"
"mean","50%",1,"abun",1.2998046875,4.03369140625,94.63330078125,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.1,"rich",1.287548828125,2.262890625,2.656884765625,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.1,"abun",1.553955078125,3.3525146484375,6.0439453125,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.2,"rich",1.1854736328125,2.2035400390625,5.3801513671875,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.2,"abun",1.4622802734375,3.5892578125,15.8395263671875,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.3,"rich",1.1231201171875,2.1299072265625,7.108837890625,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.3,"abun",1.4359375,3.712841796875,25.8135986328125,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.4,"rich",1.075830078125,2.0176513671875,8.2733154296875,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.4,"abun",1.4166015625,3.7807861328125,35.7744384765625,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.5,"rich",1.060400390625,1.9690673828125,9.128076171875,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.5,"abun",1.4134033203125,3.8895263671875,45.5278564453125,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.6,"rich",1.0281005859375,1.9187744140625,9.7651611328125,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.6,"abun",1.43125,3.9775634765625,55.5516845703125,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.7,"rich",1.0222412109375,1.9013427734375,10.281005859375,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.7,"abun",1.4165283203125,4.04521484375,65.459375,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.8,"rich",0.993798828125,1.88505859375,10.6974609375,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.8,"abun",1.4286865234375,4.17314453125,75.4097900390625,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.9,"rich",0.9782958984375,1.848388671875,11.064990234375,0.000977517106549364,"g4","0.8"
"mean","97.5%",0.9,"abun",1.4316162109375,4.3004638671875,85.2606201171875,0.000977517106549364,"g4","0.8"
"mean","97.5%",1,"rich",0.9780517578125,1.8314208984375,11.40380859375,0.000977517106549364,"g4","0.8"
"mean","97.5%",1,"abun",1.4646240234375,4.3808837890625,95.079296875,0.000977517106549364,"g4","0.8"
"var","2.5%",0.1,"rich",1.03498664028134,1.65305452617149,0.998524846499267,0.000977517106549364,"g4","0.8"
"var","2.5%",0.1,"abun",1.68313191135142,4.53974256170577,6.66038289745998,0.000977517106549364,"g4","0.8"
"var","2.5%",0.2,"rich",0.960745433162268,1.65837590878544,1.82923835761852,0.000977517106549364,"g4","0.8"
"var","2.5%",0.2,"abun",1.73860254669935,5.59349722018573,15.4743694823741,0.000977517106549364,"g4","0.8"
"var","2.5%",0.3,"rich",0.941767950421554,1.70109493371212,2.38131138120112,0.000977517106549364,"g4","0.8"
"var","2.5%",0.3,"abun",1.89680435911535,7.02006582966764,21.9191150415445,0.000977517106549364,"g4","0.8"
"var","2.5%",0.4,"rich",0.857704056695992,1.63403592375367,2.81155797039192,0.000977517106549364,"g4","0.8"
"var","2.5%",0.4,"abun",1.93165324967162,7.76789173711663,27.3984621527141,0.000977517106549364,"g4","0.8"
"var","2.5%",0.5,"rich",0.879039322152981,1.71074199657869,2.80694208974829,0.000977517106549364,"g4","0.8"
"var","2.5%",0.5,"abun",1.92486084223027,8.75747559548357,30.0086556800999,0.000977517106549364,"g4","0.8"
"var","2.5%",0.6,"rich",0.85749709799609,1.68559205175495,3.07993882403928,0.000977517106549364,"g4","0.8"
