"cross_space","cross_run","p_obs","trans_rich","trans_abun","core_rich","core_abun","land_het","d","hp"
"var","50%",0.5,4.79150390625,15.4036339007515,7.11821608855694,38.3215033716703,0.000977517106549364,"g2","0.6"
"var","50%",0.6,5.73282996929985,21.4451244425098,7.54128005101417,42.937022219422,0.000977517106549364,"g2","0.6"
"var","50%",0.7,6.63528445365958,28.9006254582111,7.96556447794477,47.0094482183223,0.000977517106549364,"g2","0.6"
"var","50%",0.8,7.41030803244135,36.7097934040506,8.26966394031036,51.5378692418133,0.000977517106549364,"g2","0.6"
"var","50%",0.9,8.12065797211022,46.3681325604839,8.48301134454423,54.7540169843597,0.000977517106549364,"g2","0.6"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g2","0.6"
"var","97.5%",0.1,0.927494935812256,1.35458394905456,3.42545305626833,9.61464404630987,0.000977517106549364,"g2","0.6"
"var","97.5%",0.2,1.99078671034946,3.72854722247678,5.29113304160557,18.8337850531525,0.000977517106549364,"g2","0.6"
"var","97.5%",0.3,3.30636152191013,7.52513908617424,6.87648345857771,27.3146723026637,0.000977517106549364,"g2","0.6"
"var","97.5%",0.4,4.59038883033969,12.9536070763074,7.83641845464473,34.60967453167,0.000977517106549364,"g2","0.6"
"var","97.5%",0.5,5.94361253665689,19.0565314180108,8.71038113143787,40.9632111580141,0.000977517106549364,"g2","0.6"
"var","97.5%",0.6,6.85811184074872,26.3903189531403,9.30300636627108,48.6449428763441,0.000977517106549364,"g2","0.6"
"var","97.5%",0.7,7.89257507025904,36.1205314867424,9.75189487013533,56.1549496349585,0.000977517106549364,"g2","0.6"
"var","97.5%",0.8,8.59701055413001,45.130868706279,10.3684715412695,60.6787643000061,0.000977517106549364,"g2","0.6"
"var","97.5%",0.9,9.60553614522238,56.8556432759424,10.5753736091383,64.9674244333456,0.000977517106549364,"g2","0.6"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g2","0.6"
"mean","2.5%",0.1,0.3008544921875,0.3317626953125,5.0798095703125,9.3472412109375,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.2,0.5340087890625,0.6523681640625,6.938671875,18.617626953125,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.3,0.7161865234375,0.964013671875,8.0269287109375,28.1330322265625,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.4,0.8774658203125,1.3168701171875,8.5721923828125,37.4297119140625,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.5,1.036181640625,1.6572998046875,9.080712890625,46.7855224609375,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.6,1.152392578125,1.9775390625,9.439404296875,56.3450439453125,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.7,1.276318359375,2.237890625,9.69521484375,65.7233642578125,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.8,1.3685302734375,2.5830078125,9.8827880859375,75.057861328125,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.9,1.4762451171875,2.9335693359375,10.07099609375,84.526220703125,0.000977517106549364,"g2","0.7"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g2","0.7"
"mean","50%",0.1,0.41259765625,0.478515625,5.39599609375,9.5234375,0.000977517106549364,"g2","0.7"
"mean","50%",0.2,0.7509765625,0.94921875,7.5166015625,19.04248046875,0.000977517106549364,"g2","0.7"
"mean","50%",0.3,1.03857421875,1.41845703125,8.69091796875,28.55224609375,0.000977517106549364,"g2","0.7"
"mean","50%",0.4,1.2646484375,1.85595703125,9.41162109375,38.18505859375,0.000977517106549364,"g2","0.7"
"mean","50%",0.5,1.462890625,2.3525390625,9.90380859375,47.599609375,0.000977517106549364,"g2","0.7"
"mean","50%",0.6,1.63037109375,2.79296875,10.2900390625,57.1025390625,0.000977517106549364,"g2","0.7"
"mean","50%",0.7,1.7822265625,3.25146484375,10.5693359375,66.6787109375,0.000977517106549364,"g2","0.7"
"mean","50%",0.8,1.9091796875,3.736328125,10.80078125,76.22900390625,0.000977517106549364,"g2","0.7"
"mean","50%",0.9,2.0361328125,4.17919921875,10.974609375,85.68798828125,0.000977517106549364,"g2","0.7"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.1,0.5639892578125,0.645068359375,5.714794921875,9.7523681640625,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.2,0.981201171875,1.25634765625,8.0286865234375,19.4754638671875,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.3,1.314111328125,1.7990234375,9.3578125,29.03525390625,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.4,1.65458984375,2.5159423828125,10.1181884765625,38.680810546875,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.5,1.90498046875,3.04599609375,10.71435546875,48.4653564453125,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.6,2.17451171875,3.72275390625,11.1219970703125,57.9075439453125,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.7,2.3361083984375,4.2353759765625,11.425927734375,67.6907958984375,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.8,2.5219482421875,4.8668212890625,11.6846923828125,77.313671875,0.000977517106549364,"g2","0.7"
"mean","97.5%",0.9,2.6840576171875,5.506005859375,11.9272705078125,86.9240966796875,0.000977517106549364,"g2","0.7"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g2","0.7"
"var","2.5%",0.1,0.537914681085044,0.737652164283969,2.72859473801778,8.3556990726952,0.000977517106549364,"g2","0.7"
"var","2.5%",0.2,1.25763704331623,2.09546468814913,3.87638525342895,15.8786519428152,0.000977517106549364,"g2","0.7"
"var","2.5%",0.3,2.11862501813752,4.20086687820748,4.74055512280059,22.5875993506766,0.000977517106549364,"g2","0.7"
"var","2.5%",0.4,2.98599642308926,7.58773206485215,5.62699558112628,29.3765781555474,0.000977517106549364,"g2","0.7"
"var","2.5%",0.5,3.77581998316074,11.4377561448024,5.99729958512799,34.6274841010279,0.000977517106549364,"g2","0.7"
"var","2.5%",0.6,4.57806839183162,16.6172858244746,6.14512289127413,37.8365056818182,0.000977517106549364,"g2","0.7"
"var","2.5%",0.7,5.35137186507209,20.1937750822871,6.68395514017443,40.1595427482359,0.000977517106549364,"g2","0.7"
"var","2.5%",0.8,5.97171589095338,27.2708135491126,6.83584318487292,42.5434689638319,0.000977517106549364,"g2","0.7"
"var","2.5%",0.9,6.63247602505651,34.3233737322825,7.00147932990439,42.5256630697092,0.000977517106549364,"g2","0.7"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g2","0.7"
"var","50%",0.1,0.729647788367547,1.02283180214443,3.09758704102517,9.17370545805841,0.000977517106549364,"g2","0.7"
"var","50%",0.2,1.67896963587488,3.04751267717498,4.64987609206989,17.4435517282197,0.000977517106549364,"g2","0.7"
"var","50%",0.3,2.75405469131843,6.03738573359604,5.69166017534213,25.027812939119,0.000977517106549364,"g2","0.7"
"var","50%",0.4,3.73879482832356,10.0346464901026,6.52837377046676,31.8476257025904,0.000977517106549364,"g2","0.7"
"var","50%",0.5,4.77596147971652,15.3625729319404,7.1320979769978,38.3653637241874,0.000977517106549364,"g2","0.7"
"var","50%",0.6,5.66231891113759,21.1732563156769,7.54192011470552,43.1074075559018,0.000977517106549364,"g2","0.7"
"var","50%",0.7,6.54385367027126,29.0420628283847,7.84939745234604,47.2648994990225,0.000977517106549364,"g2","0.7"
"var","50%",0.8,7.3730411473607,36.3495874190494,8.26812129612659,51.0067447725745,0.000977517106549364,"g2","0.7"
"var","50%",0.9,8.15671871181574,46.546551865683,8.52911120402615,55.3367388921982,0.000977517106549364,"g2","0.7"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g2","0.7"
"var","97.5%",0.1,0.907342451735093,1.28237376282991,3.42923441986651,9.8257928961999,0.000977517106549364,"g2","0.7"
"var","97.5%",0.2,2.13177605980419,3.83836117443335,5.30690855919324,18.9490174473439,0.000977517106549364,"g2","0.7"
"var","97.5%",0.3,3.32037932245846,7.4538006943808,6.76692849137799,27.0877214687195,0.000977517106549364,"g2","0.7"
"var","97.5%",0.4,4.67071813618799,12.3026014937683,7.9008902899331,34.3325150684644,0.000977517106549364,"g2","0.7"
"var","97.5%",0.5,5.66164927850837,18.9615698552435,8.73480113636364,41.6377418257041,0.000977517106549364,"g2","0.7"
"var","97.5%",0.6,6.86002071973515,26.7470592151989,9.20742158861803,47.7948737628299,0.000977517106549364,"g2","0.7"
"var","97.5%",0.7,7.88884418148216,35.0512108229472,9.83493456649407,53.0525342178718,0.000977517106549364,"g2","0.7"
"var","97.5%",0.8,8.68991899686125,45.2504570417507,10.2626241704469,60.6027908161122,0.000977517106549364,"g2","0.7"
"var","97.5%",0.9,9.55176984054252,57.024343230694,10.6406227089443,65.5098220661122,0.000977517106549364,"g2","0.7"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g2","0.7"
"mean","2.5%",0.1,0.2986572265625,0.3367431640625,5.00625,9.3373291015625,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.2,0.522607421875,0.6382568359375,6.9575439453125,18.67412109375,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.3,0.7117919921875,0.95625,7.9685302734375,28.131982421875,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.4,0.8666259765625,1.2717529296875,8.6074951171875,37.406396484375,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.5,1.0343994140625,1.626708984375,9.0942626953125,46.87314453125,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.6,1.15791015625,1.93505859375,9.4122802734375,56.289404296875,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.7,1.276171875,2.2757080078125,9.65166015625,65.7323486328125,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.8,1.3669189453125,2.6046630859375,9.8838623046875,74.9419677734375,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.9,1.462451171875,2.9367431640625,10.06962890625,84.460986328125,0.000977517106549364,"g2","0.8"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g2","0.8"
"mean","50%",0.1,0.4208984375,0.47412109375,5.380859375,9.50732421875,0.000977517106549364,"g2","0.8"
"mean","50%",0.2,0.76220703125,0.9638671875,7.51611328125,19.04931640625,0.000977517106549364,"g2","0.8"
"mean","50%",0.3,1.0146484375,1.42822265625,8.68359375,28.55126953125,0.000977517106549364,"g2","0.8"
"mean","50%",0.4,1.28369140625,1.88232421875,9.42822265625,38.14404296875,0.000977517106549364,"g2","0.8"
"mean","50%",0.5,1.43798828125,2.35986328125,9.908203125,47.55859375,0.000977517106549364,"g2","0.8"
"mean","50%",0.6,1.6025390625,2.7958984375,10.28125,57.09033203125,0.000977517106549364,"g2","0.8"
"mean","50%",0.7,1.78955078125,3.27734375,10.54150390625,66.66064453125,0.000977517106549364,"g2","0.8"
"mean","50%",0.8,1.921875,3.72265625,10.81494140625,76.17529296875,0.000977517106549364,"g2","0.8"
"mean","50%",0.9,2.02880859375,4.19482421875,10.99072265625,85.7548828125,0.000977517106549364,"g2","0.8"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.1,0.55419921875,0.619873046875,5.6935302734375,9.768408203125,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.2,1.0028564453125,1.2512939453125,8.03515625,19.485205078125,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.3,1.3647705078125,1.8583251953125,9.3310791015625,29.020849609375,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.4,1.613330078125,2.39716796875,10.118603515625,38.707861328125,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.5,1.9387451171875,3.044140625,10.696240234375,48.29609375,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.6,2.12890625,3.664111328125,11.1413818359375,58.135791015625,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.7,2.33115234375,4.2638671875,11.447705078125,67.649560546875,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.8,2.5415771484375,4.87802734375,11.7037353515625,77.498388671875,0.000977517106549364,"g2","0.8"
"mean","97.5%",0.9,2.7031005859375,5.4989013671875,11.9140380859375,87.131494140625,0.000977517106549364,"g2","0.8"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g2","0.8"
"var","2.5%",0.1,0.578484958264602,0.780763532502444,2.75642963308743,8.33315615835777,0.000977517106549364,"g2","0.8"
"var","2.5%",0.2,1.26667745372067,2.0356667735826,3.96018966122923,16.2739965175953,0.000977517106549364,"g2","0.8"
"var","2.5%",0.3,2.17225257075544,4.29859527259745,4.74410623529906,23.3039917827468,0.000977517106549364,"g2","0.8"
"var","2.5%",0.4,2.89086844853525,7.20436102456012,5.54647311064272,28.1612783899988,0.000977517106549364,"g2","0.8"
"var","2.5%",0.5,3.76664220487384,11.0234798845308,6.01875603788643,34.1244667567815,0.000977517106549364,"g2","0.8"
"var","2.5%",0.6,4.4461382346652,15.695814623045,6.34812407880468,38.8840544431207,0.000977517106549364,"g2","0.8"
"var","2.5%",0.7,5.35663508828201,21.1090445868081,6.54243464763563,41.9815127077224,0.000977517106549364,"g2","0.8"
"var","2.5%",0.8,6.00300643786657,27.5187449405853,6.91411404875367,42.416901237361,0.000977517106549364,"g2","0.8"
"var","2.5%",0.9,6.48418274224096,34.1816784035542,7.03432166135905,41.6645319039055,0.000977517106549364,"g2","0.8"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g2","0.8"
"var","50%",0.1,0.72921391969086,1.0175065295088,3.12968425433773,9.2577031975501,0.000977517106549364,"g2","0.8"
"var","50%",0.2,1.67088173188539,3.10747294645039,4.58244650384897,17.608374095033,0.000977517106549364,"g2","0.8"
"var","50%",0.3,2.70894571343475,6.10944898200758,5.67826513624145,25.2834661191044,0.000977517106549364,"g2","0.8"
"var","50%",0.4,3.74936757316105,10.1727284182551,6.45245104777615,32.1728825872129,0.000977517106549364,"g2","0.8"
"var","50%",0.5,4.73549332157258,15.6746887028043,7.18432068288734,38.0028466367302,0.000977517106549364,"g2","0.8"
"var","50%",0.6,5.57334194388441,21.0924202330767,7.55354006292766,43.2256527599585,0.000977517106549364,"g2","0.8"
"var","50%",0.7,6.44174131689883,28.4712692066838,8.05076024865591,47.3713801319648,0.000977517106549364,"g2","0.8"
"var","50%",0.8,7.38385111192571,37.1387687675648,8.28365847232405,51.0723085822947,0.000977517106549364,"g2","0.8"
"var","50%",0.9,8.21457550555963,46.0808274911412,8.50348001817571,54.7239392412023,0.000977517106549364,"g2","0.8"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g2","0.8"
"var","97.5%",0.1,0.907569648093842,1.25037248747556,3.46211736982985,10.0551454008966,0.000977517106549364,"g2","0.8"
"var","97.5%",0.2,2.01077483504399,3.66262994581653,5.31962365591398,18.96425124958,0.000977517106549364,"g2","0.8"
"var","97.5%",0.3,3.43788642473118,7.40033248946114,6.81160620188783,27.283686155914,0.000977517106549364,"g2","0.8"
"var","97.5%",0.4,4.57658789253421,12.5677638675693,7.95501092069892,35.327857829492,0.000977517106549364,"g2","0.8"
"var","97.5%",0.5,5.66938445537787,18.6424386808483,8.75629582111437,41.511588159824,0.000977517106549364,"g2","0.8"
"var","97.5%",0.6,6.7961857502062,26.6943855770406,9.33487366259622,48.2112238819648,0.000977517106549364,"g2","0.8"
"var","97.5%",0.7,8.01457171099859,35.314652232061,9.85900136699658,56.905999010073,0.000977517106549364,"g2","0.8"
"var","97.5%",0.8,8.93644184250519,45.6017770955523,10.2381743340665,59.7560527782869,0.000977517106549364,"g2","0.8"
"var","97.5%",0.9,9.72877718719452,57.0971809275339,10.5339164308788,64.8563067274942,0.000977517106549364,"g2","0.8"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g2","0.8"
"mean","2.5%",0.1,0.2884765625,0.322802734375,5.08193359375,9.326611328125,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.2,0.5363525390625,0.6614990234375,6.9679443359375,18.7092041015625,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.3,0.7145263671875,0.975537109375,7.9541748046875,28.0586181640625,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.4,0.8721923828125,1.2797607421875,8.5827392578125,37.515185546875,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.5,1.0220947265625,1.6176025390625,9.0546630859375,46.902392578125,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.6,1.1906494140625,1.994970703125,9.4111083984375,56.30908203125,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.7,1.2859375,2.262939453125,9.68232421875,65.5956298828125,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.8,1.373876953125,2.5801025390625,9.89140625,75.071337890625,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.9,1.45986328125,2.9140869140625,10.0521484375,84.40693359375,0.000977517106549364,"g2","0.9"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g2","0.9"
"mean","50%",0.1,0.42236328125,0.4931640625,5.380859375,9.490234375,0.000977517106549364,"g2","0.9"
"mean","50%",0.2,0.75244140625,0.93701171875,7.5078125,19.0693359375,0.000977517106549364,"g2","0.9"
"mean","50%",0.3,1.01806640625,1.41162109375,8.6826171875,28.63720703125,0.000977517106549364,"g2","0.9"
"mean","50%",0.4,1.2421875,1.86767578125,9.3837890625,38.08349609375,0.000977517106549364,"g2","0.9"
"mean","50%",0.5,1.44970703125,2.3310546875,9.890625,47.55126953125,0.000977517106549364,"g2","0.9"
"mean","50%",0.6,1.62548828125,2.82666015625,10.28271484375,57.23583984375,0.000977517106549364,"g2","0.9"
"mean","50%",0.7,1.77001953125,3.24951171875,10.55126953125,66.6640625,0.000977517106549364,"g2","0.9"
"mean","50%",0.8,1.90771484375,3.751953125,10.7763671875,76.1923828125,0.000977517106549364,"g2","0.9"
"mean","50%",0.9,2.03564453125,4.19287109375,10.9833984375,85.78515625,0.000977517106549364,"g2","0.9"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.1,0.5526611328125,0.6218017578125,5.6278076171875,9.71884765625,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.2,0.9785400390625,1.238427734375,8.0498046875,19.383984375,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.3,1.3389404296875,1.8067138671875,9.309814453125,29.0880859375,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.4,1.6644287109375,2.4511474609375,10.1028564453125,38.701953125,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.5,1.94541015625,3.07138671875,10.7105224609375,48.410302734375,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.6,2.1106689453125,3.699267578125,11.12646484375,58.0651611328125,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.7,2.3634033203125,4.31689453125,11.477001953125,67.7103271484375,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.8,2.546044921875,4.900927734375,11.707958984375,77.543359375,0.000977517106549364,"g2","0.9"
"mean","97.5%",0.9,2.712255859375,5.490283203125,11.9169189453125,87.205517578125,0.000977517106549364,"g2","0.9"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g2","0.9"
"var","2.5%",0.1,0.535295121387769,0.720843070320137,2.71482496811614,8.51682322214076,0.000977517106549364,"g2","0.9"
"var","2.5%",0.2,1.32671733718231,2.30020629047532,3.90623002485795,16.1838119014617,0.000977517106549364,"g2","0.9"
"var","2.5%",0.3,2.13994541559751,4.49865820503421,4.76624348958333,23.2311180733749,0.000977517106549364,"g2","0.9"
"var","2.5%",0.4,2.88601121949077,7.21916372647849,5.39232178927633,29.2236275860291,0.000977517106549364,"g2","0.9"
"var","2.5%",0.5,3.82616683945045,11.2064172470674,5.82503932978983,34.1879758474997,0.000977517106549364,"g2","0.9"
"var","2.5%",0.6,4.77730444407533,16.1428641251222,6.30453416632301,38.3030218786275,0.000977517106549364,"g2","0.9"
"var","2.5%",0.7,5.35961040597507,20.7831415528776,6.59943105449658,40.0238126603739,0.000977517106549364,"g2","0.9"
"var","2.5%",0.8,5.93122785312806,26.9044516883171,6.75785536183407,40.5093057194297,0.000977517106549364,"g2","0.9"
"var","2.5%",0.9,6.59025559113056,33.7884321971606,7.01345797153745,44.5824015180153,0.000977517106549364,"g2","0.9"
"var","2.5%",1,7.20013428927633,41.526705189814,7.18112239296951,42.223350630804,0.000977517106549364,"g2","0.9"
"var","50%",0.1,0.713655742149316,0.984950627749267,3.06761812301442,9.06728401072214,0.000977517106549364,"g2","0.9"
"var","50%",0.2,1.66076481167522,3.04137551166911,4.65791769764174,17.413327452957,0.000977517106549364,"g2","0.9"
"var","50%",0.3,2.76379167812195,6.00684071053275,5.64711536992913,25.2455472377505,0.000977517106549364,"g2","0.9"
"var","50%",0.4,3.69106927388807,10.1021538787573,6.50944439989614,31.6008193388013,0.000977517106549364,"g2","0.9"
"var","50%",0.5,4.74428715710533,15.451369955859,7.00072072794477,37.4212769389968,0.000977517106549364,"g2","0.9"
"var","50%",0.6,5.63073813996823,21.3693406150721,7.57662579041422,43.3845532250428,0.000977517106549364,"g2","0.9"
"var","50%",0.7,6.42529535526637,28.6682737467925,7.87895350302419,48.2087867714443,0.000977517106549364,"g2","0.9"
"var","50%",0.8,7.42738498900293,37.0352421645894,8.23281278638196,51.0489899308101,0.000977517106549364,"g2","0.9"
"var","50%",0.9,8.01839526820626,46.5564110421249,8.45709568594208,54.6680985764907,0.000977517106549364,"g2","0.9"
"var","50%",1,8.79276255498534,56.8604494096713,8.73094366675831,57.4428973454301,0.000977517106549364,"g2","0.9"
"var","97.5%",0.1,0.920717658884714,1.29753413195717,3.5203113783373,9.85066390498992,0.000977517106549364,"g2","0.9"
"var","97.5%",0.2,2.17980262554985,3.96771255746731,5.2817060394138,19.2156866437179,0.000977517106549364,"g2","0.9"
"var","97.5%",0.3,3.42713450024438,7.2374083339061,6.62014050376497,27.2870771331638,0.000977517106549364,"g2","0.9"
"var","97.5%",0.4,4.61552982572703,12.3026391768619,7.89204068151271,34.8966369211266,0.000977517106549364,"g2","0.9"
"var","97.5%",0.5,5.72655934979839,19.0994559458624,8.58080658525782,41.1419485381155,0.000977517106549364,"g2","0.9"
"var","97.5%",0.6,6.73070317750336,26.478499014846,9.26934670068884,46.7770179427847,0.000977517106549364,"g2","0.9"
"var","97.5%",0.7,7.8996239804802,34.9903216260386,9.84889239388594,54.7706515762463,0.000977517106549364,"g2","0.9"
"var","97.5%",0.8,8.86407636566013,44.4838619944404,10.3081974212259,60.421907647544,0.000977517106549364,"g2","0.9"
"var","97.5%",0.9,9.75696793572061,56.737700562836,10.605682868249,65.8057371853617,0.000977517106549364,"g2","0.9"
"var","97.5%",1,10.4981528124618,69.3387891006843,10.8672565419187,70.4025301130636,0.000977517106549364,"g2","0.9"
"mean","2.5%",0.1,0.275732421875,0.3054931640625,5.0111083984375,9.3679931640625,0.000977517106549364,"g2","1"
"mean","2.5%",0.2,0.5218505859375,0.656396484375,6.997802734375,18.7001708984375,0.000977517106549364,"g2","1"
"mean","2.5%",0.3,0.7205078125,0.9808349609375,7.9894775390625,28.0947265625,0.000977517106549364,"g2","1"
"mean","2.5%",0.4,0.885546875,1.2978515625,8.610009765625,37.4113525390625,0.000977517106549364,"g2","1"
"mean","2.5%",0.5,1.02841796875,1.6275634765625,9.06220703125,47.005078125,0.000977517106549364,"g2","1"
"mean","2.5%",0.6,1.1645263671875,1.9445068359375,9.44501953125,56.1393310546875,0.000977517106549364,"g2","1"
"mean","2.5%",0.7,1.2695556640625,2.2649658203125,9.686279296875,65.606396484375,0.000977517106549364,"g2","1"
"mean","2.5%",0.8,1.3754150390625,2.6095458984375,9.9025146484375,75.1167236328125,0.000977517106549364,"g2","1"
"mean","2.5%",0.9,1.4699462890625,2.9177734375,10.051806640625,84.545068359375,0.000977517106549364,"g2","1"
"mean","2.5%",1,1.55498046875,3.248876953125,10.198779296875,93.85576171875,0.000977517106549364,"g2","1"
"mean","50%",0.1,0.42529296875,0.48291015625,5.384765625,9.55810546875,0.000977517106549364,"g2","1"
"mean","50%",0.2,0.7587890625,0.9423828125,7.48974609375,19.02001953125,0.000977517106549364,"g2","1"
"mean","50%",0.3,1.017578125,1.408203125,8.64794921875,28.56005859375,0.000977517106549364,"g2","1"
"mean","50%",0.4,1.26318359375,1.88330078125,9.41845703125,38.09033203125,0.000977517106549364,"g2","1"
"mean","50%",0.5,1.44091796875,2.30078125,9.88037109375,47.6708984375,0.000977517106549364,"g2","1"
"mean","50%",0.6,1.65283203125,2.8115234375,10.263671875,57.15087890625,0.000977517106549364,"g2","1"
"mean","50%",0.7,1.7685546875,3.24365234375,10.56005859375,66.646484375,0.000977517106549364,"g2","1"
"mean","50%",0.8,1.90869140625,3.7080078125,10.79345703125,76.16845703125,0.000977517106549364,"g2","1"
"mean","50%",0.9,2.03564453125,4.1923828125,10.9892578125,85.74560546875,0.000977517106549364,"g2","1"
"mean","50%",1,2.15283203125,4.6494140625,11.13916015625,95.32568359375,0.000977517106549364,"g2","1"
"mean","97.5%",0.1,0.5640869140625,0.62724609375,5.7017822265625,9.697900390625,0.000977517106549364,"g2","1"
"mean","97.5%",0.2,0.961669921875,1.2039794921875,8.0179443359375,19.3792236328125,0.000977517106549364,"g2","1"
"mean","97.5%",0.3,1.3222412109375,1.8294921875,9.32275390625,29.0326904296875,0.000977517106549364,"g2","1"
"mean","97.5%",0.4,1.6432861328125,2.4328369140625,10.1548095703125,38.867333984375,0.000977517106549364,"g2","1"
"mean","97.5%",0.5,1.9145263671875,3.08408203125,10.7154296875,48.4746337890625,0.000977517106549364,"g2","1"
"mean","97.5%",0.6,2.144482421875,3.6771728515625,11.1386962890625,58.013671875,0.000977517106549364,"g2","1"
"mean","97.5%",0.7,2.3538818359375,4.2854248046875,11.4233154296875,67.8647216796875,0.000977517106549364,"g2","1"
"mean","97.5%",0.8,2.5231689453125,4.8739990234375,11.72099609375,77.372900390625,0.000977517106549364,"g2","1"
"mean","97.5%",0.9,2.6913330078125,5.493994140625,11.9246826171875,87.0271240234375,0.000977517106549364,"g2","1"
"mean","97.5%",1,2.8487060546875,6.1186767578125,12.0982421875,96.7369384765625,0.000977517106549364,"g2","1"
"var","2.5%",0.1,0.484801828453385,0.647224982626161,2.71368779306421,8.55641457416911,0.000977517106549364,"g2","1"
"var","2.5%",0.2,1.2537768769474,2.17171433971774,3.86012114434415,15.9259298106442,0.000977517106549364,"g2","1"
"var","2.5%",0.3,2.13147452346041,4.73759562771108,4.88947677537726,23.3154287567586,0.000977517106549364,"g2","1"
"var","2.5%",0.4,3.00207741477273,7.14620484233718,5.49204967867944,29.1447612147177,0.000977517106549364,"g2","1"
"var","2.5%",0.5,3.73470414833822,10.8155455767351,5.91604349951124,33.7213723280563,0.000977517106549364,"g2","1"
"var","2.5%",0.6,4.54153061136822,15.4679193729762,6.33751825685026,36.001259770398,0.000977517106549364,"g2","1"
"var","2.5%",0.7,5.22930071729136,20.9216122922776,6.58069709188661,41.5603528273537,0.000977517106549364,"g2","1"
"var","2.5%",0.8,5.85353922764693,27.7205684061507,6.8725634622434,43.6726486131476,0.000977517106549364,"g2","1"
